INFO 2025-05-29 11:43:55,991 autoreload 25540 18760 C:\Users\Administrator\PycharmProjects\WFGameAI\wfgame-ai-server\apps\scripts\views.py changed, reloading.
INFO 2025-05-29 14:01:33,608 autoreload 17400 8768 Watching for file changes with StatReloader
INFO 2025-05-29 14:14:06,777 basehttp 16580 9744 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/netease.png HTTP/1.1" 200 7949
INFO 2025-05-29 14:14:06,778 basehttp 16580 23532 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/AirLab.png HTTP/1.1" 200 1954
INFO 2025-05-29 14:14:06,778 basehttp 16580 11980 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//js/paging.js HTTP/1.1" 200 13030
INFO 2025-05-29 14:14:06,779 basehttp 16580 13076 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//js/report.js HTTP/1.1" 200 31059
INFO 2025-05-29 14:14:06,779 basehttp 16580 9744 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/maximize.svg HTTP/1.1" 200 1308
INFO 2025-05-29 14:14:06,780 basehttp 16580 16996 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/close.svg HTTP/1.1" 200 729
INFO 2025-05-29 14:14:06,780 basehttp 16580 13216 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//js/highlight.min.js HTTP/1.1" 200 184850
INFO 2025-05-29 14:14:06,842 basehttp 16580 23532 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/eye.svg HTTP/1.1" 200 1935
INFO 2025-05-29 14:14:06,842 basehttp 16580 11980 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/step_fail.svg HTTP/1.1" 200 1274
INFO 2025-05-29 14:14:06,844 basehttp 16580 16996 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/log/1748498570503_small.jpg HTTP/1.1" 200 19972
INFO 2025-05-29 14:14:06,844 basehttp 16580 9744 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/log/1748498577664_small.jpg HTTP/1.1" 200 59722
INFO 2025-05-29 14:14:06,844 basehttp 16580 13076 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/log/1748498582277_small.jpg HTTP/1.1" 200 45213
INFO 2025-05-29 14:14:06,845 basehttp 16580 13216 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/log/1748498580501_small.jpg HTTP/1.1" 200 45172
INFO 2025-05-29 14:14:07,036 basehttp 16580 23532 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/time.svg HTTP/1.1" 200 820
INFO 2025-05-29 14:14:07,037 basehttp 16580 11980 "GET /static/ui_run/WFGameAI.air/log/OnePlus-KB2000_2025-05-29-14-02-50/static//image/success.svg HTTP/1.1" 200 1156
